07AE.1,0,1910330,8939951,7715010,5919013,3362932,3430147,3211546
08AB.1,0,3776386,15020403,22794341,18515846,18343791,13410881,5417864
08AM.1,0,5003646,8705498,9101275,6520190,2223844,6513835,6192668
09AH.1,0,-580935,2612324,7756635,18324616,8853675,12389098,8157040
09AW.1,0,4132850,1373109,3923293,2369468,1708601,8261480,5370339
bk.42,0,417125,-64413,-50553,-68407,-81145,-80278,37444
07AE.2,0,2926310,9125861,7757480,6365968,4732677,4272291,2305689
08AB.2,0,421447,-4090,-7202,-46756,-56224,-73286,6614633
08AM.2,0,5521096,12481226,19147165,18657998,12041856,6070589,2681569
09AH.2,0,718882,2252328,7215227,15219919,9595199,9127053,9025453
09AW.2,0,6181004,2250796,960085,4511439,1693084,4907015,2049341
bk.49,0,418705,-65911,-72632,-51172,-66157,-60696,0
07AF.1,0,6036916,15524530,14103887,12108419,945051,5109688,4009392
08AC.1,0,3178324,9453186,9986265,10479466,1163763,1843057,2464106
08AO.1,0,11507067,24234238,26421867,29301155,19655360,28404935,12669046
09AO.1,0,260570,3094677,3090793,3939205,1883858,10064124,8008704
09AY.1,0,-241997,5651421,5816762,2530340,-94099,2164809,3194264
bk.43,0,444984,15546,1896,-26500,-69145,-58740,20162
07AF.2,0,7303339,21321057,22556220,16967654,2999835,6015337,4594095
08AC.2,0,492768,103561,117580,8226,-65278,-66991,11596130
08AO.2,0,9394280,19382321,20465930,23526254,13672179,21345352,11066153
09AO.2,0,907443,1809058,1732129,3279263,2014287,8670459,6708243
09AY.2,0,224525,5344300,6655773,2179340,405769,2365070,2298488
bk.50,0,427810,-29596,-47010,-40460,-78199,-72026,0
07AH.1,0,2589027,19414140,16018769,18818693,6274610,10220239,5160076
08AD.1,0,2334837,14414091,19671008,21745389,2934834,2355117,2137190
08AP.1,0,3908569,12790374,14901054,10405524,3203456,3730596,828089
09AP.1,0,2515055,17378242,22372396,20840545,6662378,3483323,3227388
10AL.1,0,460786,126395,119651,91014,-7831,248971,167058
bk.44,0,-10956452,-5170759,-3710447,-3814030,-6021780,-3134714,35098024
07AH.2,0,2820617,14930921,17485028,21540261,14501557,7092831,5440907
08AD.2,0,489023,110121,83186,112808,36650,-31465,3032967
08AP.2,0,2131350,13228711,12674554,8776395,1688582,1767684,1202530
09AP.2,0,2324770,11911390,17654589,18354988,5394755,5877719,3961867
10AL.2,0,455586,282629,319094,385270,92206,167986,119533
bk.51,0,411483,1598065,-499625,1232001,315137,1260561,36121975
07AK.1,0,3077422,13519680,11668806,9739255,3552597,5400220,4899408
08AF.1,0,3314462,20062966,16167841,17895622,9522399,14843979,9307724
08AQ.1,0,9834598,23939665,21591837,26582297,24380183,42821592,32582073
09AQ.1,0,1051858,11606737,11548115,10994279,2824824,1572270,1034031
10AN.1,0,2765373,1935373,4250928,6384941,2296776,4542797,1340785
bk.45,0,4077835,1199484,-80322,72616,2159478,-1439318,34933847
07AK.2,0,5542058,12083696,11716840,16545264,2950096,1718042,1949970
08AF.2,0,626297,75870,70271,86030,-23784,15390,29539025
08AQ.2,0,26140610,28115106,26752911,35922429,21828228,34102209,16095175
09AQ.2,0,4248159,9574563,9457425,9969160,1703199,2233008,1008109
10AN.2,0,2271342,1367036,1905618,4954314,921009,5374739,1729626
bk.52,0,3804057,-289867,-1680123,-153664,884089,650395,0
07AM.1,0,920872,7876432,6809304,4012677,879366,663007,479572
08AG.1,0,2126458,1369546,12567526,19543615,10712777,6191292,8570364
08AR.1,0,1388281,5363084,14319497,12945148,8534673,10655916,8615009
09AR.1,0,3101912,13288428,12807203,13380982,4277269,6454529,9620237
10AT.1,0,4360910,10153709,10870034,10652189,1746002,2479040,2076704
bk.46,0,548028,63198,43634,37462721,16580824,8362736,16865659
07AM.2,0,4482891,9230636,4805606,2751830,1507817,620892,302433
08AG.2,0,525904,40728,24499,14953,-16178,-29370,9277480
08AR.2,0,2163165,13120327,14770135,15422887,5013905,10313260,8771986
09AR.2,0,2392287,11472972,11439907,11005577,3532316,3356723,2333052
10AT.2,0,4220533,9735451,9052625,8826000,1108899,2143084,1283178
bk.53,0,536515,36639,12400,36874352,-69979,-59718,0
07AN.1,0,15452801,21273081,22481568,23142131,14462945,13353119,6960270
08AH.1,0,18437748,28648826,35221162,46948608,30399281,43152552,26943865
08AT.1,0,6520754,6055675,10263780,15326342,9342212,10228727,2351774
09AS.1,0,7248064,13097052,25606264,31098709,19489707,13265851,12172192
11AA.1,0,620269,51619,152234,180240,68999,-13562,79209
bk.47,0,488604,-37774,-17713,-20659,-46068,-48251,9369650
07AN.2,0,11866473,19694830,22215637,21464139,12724874,7681599,2206318
08AH.2,0,611824,107570,151627,93694,46761,-10346,18137316
08AT.2,0,19793736,26642967,27804931,35431250,24832682,21438674,16384647
09AS.2,0,5397517,12186369,18100511,25309649,11129259,14155271,9856423
11AA.2,0,583630,48906,48192,89163,-3346,-20976,54726
bk.54,0,572442,-27369,-39925,-19035,-39607,-55524,0
07AC.3,0,6786957,11246942,16213810,11413465,5603953,4264816,4327551.891
07AO.3,0,6396061,10120413,22778834,11362396,3720091,1944510,4179698.607
08AI.3,0,7275139,14539358,21082164,16242215,5925532,3322208,3795848.735
09AD.3,0,4187580,13655407,17800794,14239932,1159362,1546316,9289166.904
09AT.3,0,3939498,7755369,71621,8894784,3198896,1500850,1600796.133
11AM.3,0,658319,578946,13580519,1852907,1331958,688586,855843.0481
09AA.2,0,1833746,1990100,2329533,1518364,1152424,1474696,1927779.357
08AE.1,0,,,2783500,5074872,3252118,13254099,11823619
08AE.2,0,,,1955973,4764549,3283464,10575113,12334731
08AE.3,0,,,1421528,186507,7026143,12410685,13409173
10AI.1,0,,,111277,123816,200613,161404,147162
NA33,,,,,,,,
07AD.3,0,12796922,27916573,25382545,36897198,16254811,36943830,38888257.04
08AA.3,0,10467223,20803981,5220823,27288428,12185367,4988909,5257321.581
08AK.3,0,1781218,3529458,16571071,5171085,589294,2235424,2476542.508
09AG.3,0,4142970,12871819,80738,12684695,987728,1128906,3994882.002
09AV.3,0,2773210,11976574,21825800,12771134,6328859,4392118,7037247.654
09AA.1,0,2096923,1045721,12644353,1362579,655765,1524891,4759738.413
09AM.2,0,7180949,7828252,7382558,5950880,550117,1280710,5882854.706
09AB.1,0,,,4907172,8281539,19225897,33516604,34121077
09AB.2,0,,,9952266,18421879,20927970,29244151,29956226
09AB.3,0,,,12790621,3219205,26158003,29877107,32076629
10AE.1,0,,,4966729,4317873,4393103,865567,10516564
NA34,,,,,,,,
07AE.3,0,4093717,8596159,10688943,7302710,1857341,3776181,4765425.078
08AB.3,0,4829238,14128583,15804359,16490109,7590662,5368384,6997441.001
08AM.3,0,5267446,8375342,12386124,8920965,1504564,2820985,7611600.796
09AH.3,0,2478611,5253048,9076375,21107873,11282216,12486821,27611600.8
09AW.3,0,4081120,4466933,11563687,2085419,2071753,3505188,11956212.68
09AM.1,0,11683946,8424853,15140382,2435302,640719,1849156,5282911.572
09AX.2,0,4954347,10683972,27787643,9423335,1487999,448753,4643161.786
09AE.1,0,,,423167,548550,651991,2158380,1637774
09AE.2,0,,,315024,463917,673933,1106091,826008
09AE.3,0,,,496830,5054497,78364,91779,56966
10AE.2,0,,,4590581,3637671,12369021,613967,8804418
NA35,,,,,,,,
07AF.3,0,13709833,14977510,3723870,16989494,2302534,3552285,9727040.091
08AC.3,0,4400192,18382465,-12024,21178631,5302173,2061415,1248222.917
08AO.3,0,14457928,26235317,18778897,31468167,28775889,30535605,35570088.14
09AO.3,0,745375,3348873,40526354,5630453,4103140,10350123,14700028.43
09AY.3,0,934911,6531308,23591299,3481928,3686135,3112846,6377594.541
09AX.1,0,4434242,9322846,25222385,9296976,1728188,416160,3889678.703
10AQ.2,0,7419089,20840667,15331145,30153627,12863892,27288610,39385840.2
09AI.1,0,,,192776,81499,87768,128174,56966
09AI.2,0,,,87768,79932,84633,136086,71208
09AI.3,0,,,111277,100306,94037,83867,80702
10AI.2,0,,,108143,78364,95604,83867,80702
NA36,,,,,,,,
07AH.3,0,5316801,11699822,14127,24919505,10562024,11276465,13832812.06
08AD.3,0,2150786,14734414,38719090,22567311,1996627,1011422,6107477.964
08AP.3,0,5304120,13463746,9399449,11074068,2468887,2373767,2456639.181
09AP.3,0,5176456,19453632,15372286,23493577,8275340,4362326,7767984.077
10AL.3,0,710497,2659617,20966328,3731436,1226736,279557,1828262.724
10AQ.1,0,11817483,23020812,28822212,29365893,17592771,30215377,40895649.7
09AA.3,0,3714223,7092205,14932631,6537146,1688745,1013872,2638612.454
09AJ.1,0,,,11157509,9875469,3180023,4380056,3900592
09AJ.2,0,,,16056845,5303696,3339886,3220164,3978129
09AJ.3,0,,,7052787,122248,4189355,2500176,3171110
10AI.3,0,,,128517,78364,134787,88614,88614
NA37,,,,,,,,
07AK.3,0,4760711,12510811,48606337,15859773,3991337,3958166,3602502.132
08AF.3,0,7746859,19177356,16590215,18840552,8352433,17490787,25553028.15
08AQ.3,0,15058617,30023823,47642365,28732377,23523771,43313950,44310491.9
09AQ.3,0,6315347,9700893,8831709,9931967,2895252,873574,4304805.232
10AN.3,0,4343360,5507653,15683506,1632473,628213,1328564,6724481.092
bk.55,0,460029,-73302,19649140,-89113,-120595,-119237,68239.97725
09AM.3,0,7873623,9498935,16693913,4109638,1182549,603760,2394085.869
09AK.1,0,,,12579037,16373437,17117897,18360472,20463468
09AK.2,0,,,6225260,11804798,20984392,15222592,17521805
09AK.3,0,,,5899264,5527818,22871404,20984075,153492
10AE.3,0,,,5223764,3752083,13730992,811766,7970499
NA38,,,,,,,,
07AM.3,0,5661153,8934961,54652964,5544113,2602287,3029883,3357975.547
08AG.3,0,2161276,2164246,11819464,17059052,16423108,7679652,11754336.08
08AR.3,0,2606823,11883799,48444342,14081723,7714764,21204251,23352288.88
09AR.3,0,5635159,11917272,28178063,14714635,2666705,1905575,5837361.388
10AT.3,0,6025158,10609549,49309803,11575033,2489989,1460473,4646005.118
bk.56,0,450935,-52800,12256438,-18215,-129905,-127889,34119.98863
09AX.3,0,4082237,10631271,48922570,8842722,899114,254705,1234006.255
09AL.1,0,,,19086409,21492193,17674284,4802554,590231
09AL.2,0,,,15705773,18338813,12307897,80702,1735882
09AL.3,0,,,21568990,211584,16440830,10393138,2258071
bk.58,0,,,249198,89335,191209,106020,35997792
NA39,,,,,,,,
07AN.3,0,20046008,20943737,46203012,22583051,8946928,17344146,11600796.13
08AH.3,0,3794444,32036993,37641610,46223045,25520548,43321208,45100938.3
08AT.3,0,8996149,7615228,49466268,11192785,8739731,6792249,8501563.833
09AS.3,0,533012,21306700,-138462,26993866,16683783,28498879,13775945.41
11AA.3,0,506683,103350,-73846,161967,16596,35749,82456.63918
bk.57,0,5610117,-49173,-78462,66416,-53191,-52505,28433.32386
10AQ.3,0,-341538,19869107,-341538,27026603,10848021,41173161,48092123.97
10AC.1,0,,,90903,441975,431004,299072,66460
10AC.2,0,,,89335,112845,2675357,99691,79120
10AC.3,0,,,125383,92470,111277,77537,68043
bk.59,0,,,34249900,36196470,35707476,49054,34771439
NA40,,,,,,,,
